system:index,area_alerta_km2,bound_area_ha,id_gee,ndfi_diff,ndfi_t0,ndfi_t1,sensor,src,status,t0_cloudmask_area_ha,t0_cloudmask_area_perc,t0_period,t1_cloudmask_area_ha,t1_cloudmask_area_perc,t1_period,version,year,.geo
0008000000000000145f_2021_08_3,22292.726464459854,27.40348974860668,0008000000000000145f,0.05577812876020159,0.7661734372377396,0.6810223311185837,S2,IMAZON,1.0,3.841622912193746,14.018736107831199,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001466_2021_08_3,73240.32184794576,43.69039340455581,00080000000000001466,0.5736309885978699,0.8020915985107422,0.2009250521659851,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0008000000000000146f_2021_08_3,73260.66906942059,46.56717717128338,0008000000000000146f,0.3460543751716614,0.814156840244929,0.46276672184467316,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001470_2021_08_3,911183.8192916877,292.7223320921086,00080000000000001470,0.3632494270801544,0.8423386091987292,0.48067230224609375,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001473_2021_08_3,48158.321515180774,41.00888420038835,00080000000000001473,0.36330921947956085,0.8020855635404587,0.4282371252775192,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001477_2021_08_3,22837.803522734626,30.51201958470967,00080000000000001477,0.18301084637641907,0.795367419719696,0.6131687760353088,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001480_2021_08_3,23028.034474582506,26.628468061377017,00080000000000001480,0.5607035756111145,0.7788568139076233,0.21375305950641632,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001481_2021_08_3,23028.0648592639,29.944964730865035,00080000000000001481,1.0028393268585205,0.7511155605316162,-0.32107847929000854,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001486_2021_08_3,353458.4230271111,143.58255541056246,00080000000000001486,0.6272215485572815,0.8523538668950399,0.22202898155559192,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001494_2021_08_3,49065.329753228856,35.72233865968606,00080000000000001494,0.7217344641685486,0.8441926538944244,0.1473749801516533,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0008000000000000149d_2021_08_3,24015.42946541166,31.646399300489293,0008000000000000149d,0.24263715744018555,0.8568859100341797,0.6197700202465057,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014a2_2021_08_3,24477.746474960728,22.393625483380216,000800000000000014a2,0.4599740207195282,0.8283770084381104,0.3694290220737457,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014a3_2021_08_3,24411.40857584684,30.44687908633966,000800000000000014a3,0.30741918087005615,0.845692589879036,0.5392491817474365,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014a8_2021_08_3,24618.199359080532,30.446353247644947,000800000000000014a8,0.31255042552948,0.8379783034324646,0.5556319355964661,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014b4_2021_08_3,152230.39935352572,70.74499126593216,000800000000000014b4,0.24692729115486145,0.8137671113014221,0.5522596836090088,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014c5_2021_08_3,76473.25569216517,49.15228159026987,000800000000000014c5,0.43101553122202557,0.7860144036156791,0.35541680455207825,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014c6_2021_08_3,51246.88859019483,35.28025714948127,000800000000000014c6,0.4485553205013275,0.817985475063324,0.3560947875181834,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014c7_2021_08_3,76686.42743848529,45.19224999420736,000800000000000014c7,0.4657213091850281,0.8254798650741577,0.3103504280249278,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014c8_2021_08_3,102340.39807025186,74.95728722760292,000800000000000014c8,0.40620916833480203,0.8426059246063232,0.4256778955459595,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014c9_2021_08_3,26044.38112365387,26.26909994179803,000800000000000014c9,0.49361537396907806,0.8132853806018829,0.29710958898067474,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014cb_2021_08_3,356298.36076711334,160.7105880612433,000800000000000014cb,0.3321086883544922,0.8296437740325928,0.4959215745329857,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014cd_2021_08_3,26361.04849073786,24.190994506548293,000800000000000014cd,0.816449910402298,0.8357321918010712,0.017987285740673542,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014ce_2021_08_3,153564.732818315,68.95893832020445,000800000000000014ce,0.47599179297685623,0.8313955590128899,0.3664012476801872,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014d2_2021_08_3,26762.181260393176,29.994886197464748,000800000000000014d2,0.19663286209106445,0.8028284013271332,0.5902348160743713,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014d4_2021_08_3,52404.34654494834,35.0124152837569,000800000000000014d4,0.8035405874252319,0.828771635890007,0.003425187935742239,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014d6_2021_08_3,27257.393851333618,27.34033460940222,000800000000000014d6,0.2853431701660156,0.772472083568573,0.4717271327972412,S2,IMAZON,1.0,0.9111950317382823,3.332786685883963,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014d7_2021_08_3,52994.66832783234,33.84170936445654,000800000000000014d7,0.518630862236023,0.841719925403595,0.31612159311771393,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014de_2021_08_3,28051.53768950793,23.490667200377406,000800000000000014de,0.8575599988301595,0.8385581821203232,-0.012673685094341636,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014e2_2021_08_3,53882.36339906164,36.541606341205764,000800000000000014e2,0.6611770987510681,0.8388198614120483,0.18774040415883064,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014e3_2021_08_3,79597.76022389055,76.7585723785342,000800000000000014e3,0.3798528790473938,0.8142374157905579,0.4332204610109329,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014e6_2021_08_3,79904.83029574895,42.56382706068941,000800000000000014e6,0.4047274887561798,0.8150392770767212,0.4035828858613968,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014e7_2021_08_3,29013.34915621576,27.871606141524985,000800000000000014e7,1.3147691488265991,0.8689673244953156,-0.4385335221886635,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014e8_2021_08_3,29255.315757253426,33.786590910339115,000800000000000014e8,0.4432467669248581,0.8183847268422445,0.3849885016679764,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014e9_2021_08_3,29335.279871781775,24.80275160652904,000800000000000014e9,0.5285162329673767,0.8161377559105556,0.25723356256882346,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014ec_2021_08_3,29406.146806184795,29.178664605704576,000800000000000014ec,0.3002314269542694,0.8186379373073578,0.5015597343444824,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014ed_2021_08_3,29560.25970529084,27.342512209089676,000800000000000014ed,0.4500615894794464,0.7992140054702759,0.3481997847557068,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014ef_2021_08_3,80467.45752925474,40.46725147351159,000800000000000014ef,0.3485809564590454,0.7982888420422872,0.46207602942983306,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014f2_2021_08_3,29744.428611600095,30.58580861349969,000800000000000014f2,1.7928174495697022,0.8248274922370911,-1.0,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014f3_2021_08_3,29697.6814934703,26.745344854365467,000800000000000014f3,1.2909420728683472,0.8344744145870209,-0.459908664226532,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014f4_2021_08_3,55119.18729651581,41.298810584378344,000800000000000014f4,0.4721967577934265,0.8748618960380554,0.38805311918258667,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014f5_2021_08_3,29832.61294736357,24.320480885060864,000800000000000014f5,0.5644064545631409,0.8290450870990753,0.25832006335258484,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014f8_2021_08_3,30036.146751596112,33.39636064282855,000800000000000014f8,0.19714348656790598,0.8324292798837026,0.6073575019836426,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000014fb_2021_08_3,106518.4111842672,51.60522382154095,000800000000000014fb,0.4145474284887314,0.8202934780291149,0.3943132609128952,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001502_2021_08_3,31351.109528197514,33.31891551981879,00080000000000001502,0.2911684513092041,0.8134168883164723,0.5259071439504623,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001504_2021_08_3,56831.927458115235,35.37777250458954,00080000000000001504,0.5276179909706116,0.7966153025627136,0.2084900364279747,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001508_2021_08_3,83454.65907280453,47.8952225762081,00080000000000001508,0.0,0.0,0.3528071418404579,S2,IMAZON,1.0,32.978321343210574,68.85513746331877,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0008000000000000150c_2021_08_3,33126.39460479993,25.333561546041373,0008000000000000150c,0.2800404131412506,0.8059701919555664,0.5139881670475006,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0008000000000000150d_2021_08_3,33243.543436070984,40.615309248113064,0008000000000000150d,0.23664404451847076,0.8236480355262756,0.5951611995697021,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0008000000000000150f_2021_08_3,33523.950918199334,34.089693414914116,0008000000000000150f,0.6457415819168091,0.8422569036483765,0.20685525238513947,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001510_2021_08_3,33513.96420029662,32.77749547307928,00080000000000001510,0.17423272132873535,0.7698053121566772,0.5603183805942535,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001514_2021_08_3,59677.04477185573,43.21322474090897,00080000000000001514,0.39562341570854187,0.8281044363975525,0.35498394072055817,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001516_2021_08_3,161817.40755020315,69.97127513096592,00080000000000001516,0.6265052706003189,0.7997358878453572,0.1810108795762062,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001517_2021_08_3,187432.9093019294,87.62348822843059,00080000000000001517,0.5840901508927345,0.8119552671909332,0.23187823593616486,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001525_2021_08_3,61043.655938772084,34.29265132058531,00080000000000001525,0.5187867879867554,0.811521589756012,0.28854256868362427,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0008000000000000153a_2021_08_3,10539.18625345398,24.317746807981155,0008000000000000153a,0.8182404637336731,0.8447828888893127,0.012120219878852367,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0008000000000000153b_2021_08_3,10535.215440568394,21.004889562315192,0008000000000000153b,0.19681859016418457,0.8104774355888367,0.6121605634689331,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001541_2021_08_3,10644.696315080542,17.76241370448084,00080000000000001541,0.5312758684158325,0.7968449592590332,0.2656290829181671,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0008000000000000154a_2021_08_3,417972.85982936446,158.1529723197579,0008000000000000154a,0.5035042688250542,0.8106157426480893,0.301521646124976,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0008000000000000156a_2021_08_3,62163.93315928904,52.16505205872459,0008000000000000156a,0.5039682132857186,0.8330821863242558,0.33378727237383526,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001572_2021_08_3,11420.641627209241,20.00856865318753,00080000000000001572,0.3539082631468773,0.8350265026092529,0.4837362617254257,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001574_2021_08_3,11539.279410076266,20.07646336069477,00080000000000001574,0.1651526689529419,0.6666690707206726,0.4554087519645691,S2,IMAZON,1.0,0.0396159683227539,0.1973254333246418,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0008000000000000157b_2021_08_3,62647.984197131795,39.972449245590184,0008000000000000157b,0.35922330617904663,0.8746680617332458,0.5194606482982635,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0008000000000000157f_2021_08_3,37282.02521227534,33.305743418848664,0008000000000000157f,0.5287132263183594,0.839948296546936,0.3189006745815277,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001580_2021_08_3,11938.945252560085,24.15684123429227,00080000000000001580,0.2185690999031067,0.8228745013475418,0.6094107031822205,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001583_2021_08_3,11918.478630906438,21.419723767302226,00080000000000001583,0.5789517164230347,0.8022753596305847,0.2237655073404312,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001584_2021_08_3,12039.747305547155,19.992778160143022,00080000000000001584,0.7571825385093689,0.8508905470371246,0.08196523040533066,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001587_2021_08_3,12136.716616864182,18.745036430005634,00080000000000001587,0.32274678349494934,0.7468289732933044,0.44819000363349915,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001588_2021_08_3,12133.051850304439,17.9370742140827,00080000000000001588,0.45787273347377777,0.8190102577209473,0.30560997128486633,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0008000000000000158b_2021_08_3,88579.79585674725,50.04075728023217,0008000000000000158b,0.46631278097629547,0.8138202031453451,0.31981243938207626,S2,IMAZON,1.0,0.46571957473754894,0.930680509348575,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001594_2021_08_3,12432.830321311383,20.105695858770428,00080000000000001594,0.20954522490501404,0.8391492565472921,0.6241821348667145,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00080000000000001597_2021_08_3,12540.63092949205,17.664264626985478,00080000000000001597,0.22594141960144043,0.821448564529419,0.57239830493927,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000015a5_2021_08_3,13029.78186328442,20.45846125754245,000800000000000015a5,0.23960812389850616,0.8092735111713409,0.5659116208553314,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000015a9_2021_08_3,13129.936391402643,17.092393478058312,000800000000000015a9,0.2328759729862213,0.7934386134147644,0.5718964636325836,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000800000000000015ab_2021_08_3,64031.59381831658,47.7706626302281,000800000000000015ab,0.36722567180792487,0.8323797583580017,0.4668395146727562,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
